clip,naive,lr,avg_reward
False,False,0.5841935483870967,-709721.0
True,True,0.5841935483870967,-696440.0
False,False,0.5435483870967741,-723257.0
True,True,0.5841935483870967,-656095.0
True,True,0.5841935483870967,-648716.0
False,False,0.5841935483870967,-727338.5
False,False,0.5841935483870967,-714486.0
False,False,0.5841935483870967,-713624.0
True,False,0.5943548387096773,-638883.0
True,False,0.5943548387096773,-622959.0
True,False,0.5537096774193548,-607680.0
False,False,0.5841935483870967,-687582.0
False,False,0.5841935483870967,-739031.0
False,False,0.5841935483870967,-694719.5
True,False,0.5943548387096773,-710957.0
True,True,0.5943548387096773,-662500.5
True,False,0.5943548387096773,-595823.5
True,False,0.5943548387096773,-704165.0
True,True,0.5943548387096773,-659784.5
True,True,0.5537096774193548,-661260.0
True,False,0.5943548387096773,-635305.0
True,False,0.5943548387096773,-719686.5
True,False,0.5943548387096773,-617746.5
True,True,0.5943548387096773,-832727.0
False,False,0.5943548387096773,-703938.5
True,True,0.5943548387096773,-667911.5
True,True,0.5943548387096773,-633952.0
False,False,0.5943548387096773,-704556.5
False,False,0.5537096774193548,-716119.5
True,True,0.5943548387096773,-681830.0
True,True,0.5943548387096773,-657228.0
False,False,0.5943548387096773,-724245.0
True,True,0.5943548387096773,-663416.0
True,False,0.604516129032258,-602044.5
False,False,0.5943548387096773,-716368.5
False,False,0.5943548387096773,-694545.5
True,False,0.604516129032258,-614563.5
True,False,0.5638709677419355,-595947.0
False,False,0.5943548387096773,-711530.0
True,False,0.604516129032258,-684390.5
False,False,0.5943548387096773,-690779.5
False,False,0.5943548387096773,-710712.5
True,True,0.604516129032258,-652649.5
True,False,0.604516129032258,-687092.0
True,False,0.604516129032258,-596068.5
True,True,0.604516129032258,-664581.0
True,False,0.604516129032258,-633962.0
True,False,0.604516129032258,-571720.0
True,True,0.5638709677419355,-675160.5
True,True,0.604516129032258,-674830.0
True,False,0.604516129032258,-736461.0
False,False,0.604516129032258,-686252.0
True,True,0.604516129032258,-656343.5
True,True,0.604516129032258,-650928.5
True,True,0.604516129032258,-661942.5
False,False,0.604516129032258,-857074.5
True,True,0.604516129032258,-659050.0
False,False,0.604516129032258,-671590.5
False,False,0.5638709677419355,-702340.5
True,True,0.604516129032258,-641091.0
False,False,0.604516129032258,-682300.0
True,False,0.6146774193548387,-627562.5
False,False,0.604516129032258,-699635.0
True,False,0.6146774193548387,-615010.5
True,False,0.6146774193548387,-617748.5
False,False,0.604516129032258,-711196.5
False,False,0.604516129032258,-703324.5
True,False,0.5740322580645161,-598037.0
True,False,0.6146774193548387,-642817.0
True,False,0.6146774193548387,-626586.5
True,True,0.6146774193548387,-640104.5
True,True,0.6146774193548387,-672230.0
True,False,0.6146774193548387,-612557.0
True,False,0.6146774193548387,-709483.0
True,True,0.6146774193548387,-662245.0
True,True,0.5740322580645161,-686600.0
True,False,0.6146774193548387,-703573.0
True,True,0.6146774193548387,-685531.5
True,True,0.6146774193548387,-661261.5
False,False,0.6146774193548387,-721312.0
True,True,0.6146774193548387,-630278.0
True,True,0.6146774193548387,-668640.0
False,False,0.5740322580645161,-694976.0
False,False,0.6146774193548387,-701358.5
False,False,0.6146774193548387,-695216.0
True,True,0.6146774193548387,-664703.0
False,False,0.6146774193548387,-725714.5
False,False,0.6146774193548387,-707018.0
True,False,0.6248387096774193,-715623.0
False,False,0.6146774193548387,-709779.0
True,False,0.5841935483870967,-709697.0
False,False,0.6146774193548387,-706777.0
True,False,0.6248387096774193,-667902.0
True,False,0.6248387096774193,-689795.0
False,False,0.6146774193548387,-711771.5
True,False,0.6248387096774193,-696932.0
True,False,0.6248387096774193,-631131.0
True,True,0.6248387096774193,-689302.0
True,False,0.6248387096774193,-706894.0
True,True,0.5841935483870967,-647210.0
True,True,0.6248387096774193,-660320.0
True,False,0.6248387096774193,-605912.0
True,True,0.6248387096774193,-668647.0
True,False,0.6248387096774193,-583768.0
True,True,0.6248387096774193,-677628.5
True,True,0.6248387096774193,-672332.5
True,True,0.6248387096774193,-684030.0
False,False,0.6248387096774193,-710830.0
False,False,0.5841935483870967,-693732.0
False,False,0.6248387096774193,-686975.0
True,True,0.6248387096774193,-636902.0
False,False,0.6248387096774193,-702592.5
True,True,0.6248387096774193,-639085.0
False,False,0.6248387096774193,-692873.0
False,False,0.6248387096774193,-675033.5
False,False,0.6248387096774193,-690784.0
True,False,0.635,-631128.5
True,False,0.5943548387096773,-699770.0
False,False,0.6248387096774193,-716293.0
True,False,0.635,-610099.0
True,False,0.635,-633220.5
True,False,0.635,-631001.5
False,False,0.6248387096774193,-711452.0
True,False,0.635,-688208.0
True,False,0.635,-620224.0
True,True,0.635,-664137.0
True,True,0.5943548387096773,-666671.0
True,True,0.635,-713666.5
True,True,0.635,-648967.0
True,False,0.635,-642690.0
True,True,0.635,-691648.5
True,False,0.635,-614523.5
True,True,0.635,-660213.0
True,True,0.635,-660276.0
False,False,0.635,-700621.0
False,False,0.635,-693614.5
False,False,0.5943548387096773,-690782.5
False,False,0.635,-694226.0
True,True,0.635,-653094.0
False,False,0.635,-852157.0
True,True,0.635,-656849.0
False,False,0.635,-690296.5
False,False,0.635,-720056.0
True,False,0.6451612903225805,-609352.5
True,False,0.6451612903225805,-694214.5
True,False,0.604516129032258,-710213.0
False,False,0.635,-723127.5
True,False,0.6451612903225805,-679955.5
True,False,0.6451612903225805,-703574.0
False,False,0.635,-729896.5
True,False,0.6451612903225805,-606401.5
True,False,0.6451612903225805,-690287.5
True,True,0.6451612903225805,-654784.5
True,True,0.6451612903225805,-661014.5
True,True,0.604516129032258,-673317.5
True,False,0.6451612903225805,-614031.0
True,True,0.6451612903225805,-654371.5
True,True,0.6451612903225805,-665442.0
True,False,0.6451612903225805,-798432.0
True,True,0.6451612903225805,-690180.5
True,True,0.6451612903225805,-659296.0
False,False,0.6451612903225805,-708008.5
False,False,0.6451612903225805,-676510.0
False,False,0.604516129032258,-683903.5
False,False,0.6451612903225805,-733991.5
True,True,0.6451612903225805,-675037.5
False,False,0.6451612903225805,-688320.0
True,True,0.6451612903225805,-671100.5
False,False,0.6451612903225805,-701235.0
True,False,0.6553225806451612,-709849.0
True,False,0.6553225806451612,-657836.5
False,False,0.6451612903225805,-703436.5
True,False,0.6146774193548387,-607271.0
False,False,0.6451612903225805,-707116.5
True,False,0.6553225806451612,-690779.5
False,False,0.6451612903225805,-771962.0
True,False,0.6553225806451612,-629532.5
True,False,0.6553225806451612,-626083.5
True,True,0.6553225806451612,-669380.5
True,True,0.6553225806451612,-703893.5
True,False,0.6553225806451612,-612311.5
True,True,0.6146774193548387,-692746.0
True,True,0.6553225806451612,-695049.0
True,False,0.6553225806451612,-594838.0
True,False,0.6553225806451612,-608374.0
True,True,0.6553225806451612,-664212.5
True,True,0.6553225806451612,-651352.0
False,False,0.6553225806451612,-666674.0
False,False,0.6553225806451612,-706245.0
False,False,0.6146774193548387,-732976.0
True,True,0.6553225806451612,-659538.0
True,True,0.6553225806451612,-651421.0
True,True,0.6553225806451612,-658800.5
False,False,0.6553225806451612,-711447.5
False,False,0.6553225806451612,-673685.5
False,False,0.6553225806451612,-705295.5
True,False,0.6654838709677419,-610089.5
True,False,0.6248387096774193,-635306.0
True,False,0.6654838709677419,-715258.0
False,False,0.6553225806451612,-708502.5
False,False,0.6553225806451612,-725097.0
False,False,0.6553225806451612,-708371.5
True,False,0.6654838709677419,-718461.0
True,False,0.6654838709677419,-731378.5
True,False,0.6654838709677419,-676886.5
True,True,0.6654838709677419,-664963.0
True,True,0.6248387096774193,-690046.5
True,True,0.6654838709677419,-730755.5
True,False,0.6654838709677419,-752522.0
True,False,0.6654838709677419,-693738.0
True,False,0.6654838709677419,-624387.0
True,True,0.6654838709677419,-670607.5
True,True,0.6654838709677419,-681799.5
True,True,0.6654838709677419,-639738.5
False,False,0.6248387096774193,-703329.0
False,False,0.6654838709677419,-686602.0
False,False,0.6654838709677419,-692998.5
True,True,0.6654838709677419,-668648.5
True,True,0.6654838709677419,-672820.0
True,True,0.6654838709677419,-651422.0
False,False,0.6654838709677419,-711326.0
False,False,0.6654838709677419,-721785.5
False,False,0.6654838709677419,-709893.0
True,False,0.635,-714857.5
True,False,0.6756451612903225,-566550.0
True,False,0.6756451612903225,-730075.5
False,False,0.6654838709677419,-695951.5
False,False,0.6654838709677419,-708244.0
False,False,0.6654838709677419,-693607.0
True,False,0.6756451612903225,-682668.0
True,False,0.6756451612903225,-613782.0
True,False,0.6756451612903225,-690792.5
True,True,0.635,-627294.0
True,True,0.6756451612903225,-631495.0
True,True,0.6756451612903225,-681325.0
True,False,0.6756451612903225,-717185.0
True,False,0.6756451612903225,-706106.5
True,True,0.6756451612903225,-676763.5
True,False,0.6756451612903225,-633958.0
True,True,0.6756451612903225,-664088.5
True,True,0.6756451612903225,-727727.5
False,False,0.635,-677254.0
False,False,0.6756451612903225,-723375.0
False,False,0.6756451612903225,-696931.5
True,True,0.6756451612903225,-685615.0
False,False,0.6756451612903225,-727802.0
True,True,0.6756451612903225,-684018.0
False,False,0.6756451612903225,-692007.0
False,False,0.6756451612903225,-686602.5
True,True,0.6756451612903225,-832235.0
True,False,0.6451612903225805,-597056.0
False,False,0.6756451612903225,-682665.0
True,False,0.6858064516129032,-619600.0
True,False,0.6858064516129032,-689428.5
False,False,0.6756451612903225,-679464.0
True,False,0.6858064516129032,-619692.0
False,False,0.6756451612903225,-712672.5
True,False,0.6858064516129032,-629040.5
True,False,0.6858064516129032,-628672.5
True,True,0.6451612903225805,-665687.0
True,False,0.6858064516129032,-644802.5
True,True,0.6858064516129032,-677073.5
True,True,0.6858064516129032,-682662.5
True,True,0.6858064516129032,-684390.0
True,False,0.6858064516129032,-626092.0
True,False,0.6858064516129032,-578853.0
True,True,0.6858064516129032,-726239.0
True,True,0.6858064516129032,-655109.5
False,False,0.6451612903225805,-717102.0
True,True,0.6858064516129032,-670485.5
False,False,0.6858064516129032,-705058.0
False,False,0.6858064516129032,-735552.0
False,False,0.6858064516129032,-705355.0
True,True,0.6858064516129032,-654731.0
False,False,0.6858064516129032,-665932.5
True,True,0.6858064516129032,-648466.5
False,False,0.6858064516129032,-777993.5
True,False,0.6553225806451612,-711700.0
True,False,0.6959677419354837,-611617.5
False,False,0.6858064516129032,-843803.0
True,False,0.6959677419354837,-688076.5
True,False,0.6959677419354837,-663914.0
False,False,0.6858064516129032,-730430.0
True,False,0.6959677419354837,-628052.0
False,False,0.6858064516129032,-684382.0
True,False,0.6959677419354837,-610827.5
True,True,0.6553225806451612,-666307.0
True,True,0.6959677419354837,-646498.0
True,True,0.6959677419354837,-666688.0
True,False,0.6959677419354837,-692508.5
True,True,0.6959677419354837,-683895.0
True,False,0.6959677419354837,-634200.0
True,True,0.6959677419354837,-652899.0
True,False,0.6959677419354837,-608372.0
True,True,0.6959677419354837,-667427.0
False,False,0.6553225806451612,-667673.0
False,False,0.6959677419354837,-680203.5
False,False,0.6959677419354837,-687704.0
True,True,0.6959677419354837,-665466.5
False,False,0.6959677419354837,-855354.0
True,True,0.6959677419354837,-650685.0
False,False,0.6959677419354837,-680947.5
True,True,0.6959677419354837,-660767.5
False,False,0.6959677419354837,-679466.5
True,False,0.6654838709677419,-604186.0
True,False,0.7061290322580644,-610585.5
True,False,0.7061290322580644,-618458.0
True,False,0.7061290322580644,-638879.5
False,False,0.6959677419354837,-671518.0
False,False,0.6959677419354837,-715145.0
True,False,0.7061290322580644,-622177.5
False,False,0.6959677419354837,-740986.5
True,False,0.7061290322580644,-655115.0
True,True,0.6654838709677419,-676888.0
True,True,0.7061290322580644,-652339.5
True,True,0.7061290322580644,-658996.5
True,True,0.7061290322580644,-649697.0
True,False,0.7061290322580644,-604189.0
True,False,0.7061290322580644,-628540.5
True,False,0.7061290322580644,-842806.0
True,True,0.7061290322580644,-650619.0
True,True,0.7061290322580644,-646760.5
False,False,0.6654838709677419,-704770.5
False,False,0.7061290322580644,-701396.5
False,False,0.7061290322580644,-701195.5
False,False,0.7061290322580644,-716611.0
True,True,0.7061290322580644,-725128.0
True,True,0.7061290322580644,-646993.5
True,True,0.7061290322580644,-651667.0
False,False,0.7061290322580644,-721713.5
False,False,0.7061290322580644,-682907.0
True,False,0.6756451612903225,-620422.0
True,False,0.7162903225806451,-646292.0
True,False,0.7162903225806451,-613779.0
True,False,0.7162903225806451,-684875.5
False,False,0.7061290322580644,-699563.0
True,False,0.7162903225806451,-630884.0
False,False,0.7061290322580644,-762136.5
False,False,0.7061290322580644,-756757.0
True,False,0.7162903225806451,-625344.0
True,True,0.6756451612903225,-673444.5
True,True,0.7162903225806451,-654866.5
True,True,0.7162903225806451,-651933.5
True,True,0.7162903225806451,-676518.5
True,True,0.7162903225806451,-663361.5
True,False,0.7162903225806451,-619197.5
True,False,0.7162903225806451,-628787.5
True,False,0.7162903225806451,-662150.5
True,True,0.7162903225806451,-649944.5
False,False,0.6756451612903225,-676512.0
False,False,0.7162903225806451,-686848.0
False,False,0.7162903225806451,-680449.0
False,False,0.7162903225806451,-703402.0
True,True,0.7162903225806451,-733524.5
False,False,0.7162903225806451,-712251.0
True,True,0.7162903225806451,-671107.0
False,False,0.7162903225806451,-833217.0
True,True,0.7162903225806451,-653699.5
True,False,0.7264516129032257,-649451.0
True,False,0.7264516129032257,-606771.5
True,False,0.6858064516129032,-666672.0
True,False,0.7264516129032257,-621164.5
True,False,0.7264516129032257,-834701.0
False,False,0.7162903225806451,-677989.5
False,False,0.7162903225806451,-776055.0
True,False,0.7264516129032257,-687347.0
True,True,0.7264516129032257,-637121.0
True,True,0.6858064516129032,-628302.0
True,True,0.7264516129032257,-687104.0
False,False,0.7162903225806451,-784507.0
True,True,0.7264516129032257,-630510.0
True,True,0.7264516129032257,-971357.5
True,False,0.7264516129032257,-689800.5
True,False,0.7264516129032257,-711085.5
True,True,0.7264516129032257,-640593.5
False,False,0.7264516129032257,-686497.5
False,False,0.6858064516129032,-702855.0
False,False,0.7264516129032257,-728793.5
True,False,0.7264516129032257,-625718.5
False,False,0.7264516129032257,-707829.5
False,False,0.7264516129032257,-713661.5
True,True,0.7264516129032257,-718218.5
False,False,0.7264516129032257,-741954.0
True,True,0.7264516129032257,-672225.5
True,False,0.7366129032258064,-659667.5
True,False,0.6959677419354837,-706603.0
True,False,0.7366129032258064,-694474.5
True,True,0.7264516129032257,-682422.0
True,False,0.7366129032258064,-595332.0
True,False,0.7366129032258064,-610830.5
False,False,0.7264516129032257,-693981.0
True,False,0.7366129032258064,-616859.0
False,False,0.7264516129032257,-738859.5
True,True,0.7366129032258064,-639091.5
True,True,0.6959677419354837,-768295.0
True,True,0.7366129032258064,-673566.0
False,False,0.7264516129032257,-690050.5
True,False,0.7366129032258064,-621901.0
True,True,0.7366129032258064,-817716.0
True,True,0.7366129032258064,-725222.0
True,True,0.7366129032258064,-651632.5
True,False,0.7366129032258064,-701653.5
False,False,0.7366129032258064,-705052.0
False,False,0.6959677419354837,-681100.0
False,False,0.7366129032258064,-683154.0
True,False,0.7366129032258064,-611830.0
True,True,0.7366129032258064,-659790.5
False,False,0.7366129032258064,-976888.5
False,False,0.7366129032258064,-678725.0
False,False,0.7366129032258064,-677022.0
True,False,0.7467741935483869,-605672.0
True,True,0.7366129032258064,-945342.5
True,False,0.7467741935483869,-836922.0
True,False,0.7061290322580644,-595577.5
True,True,0.7366129032258064,-713667.0
False,False,0.7366129032258064,-686111.0
True,False,0.7467741935483869,-680218.5
True,False,0.7467741935483869,-617599.5
True,False,0.7467741935483869,-657979.0
False,False,0.7366129032258064,-755077.0
True,True,0.7467741935483869,-760815.5
True,True,0.7467741935483869,-659210.0
True,True,0.7061290322580644,-654091.0
False,False,0.7366129032258064,-679466.0
True,False,0.7467741935483869,-612311.0
True,True,0.7467741935483869,-713561.5
True,True,0.7467741935483869,-722097.0
True,True,0.7467741935483869,-965973.5
True,False,0.7467741935483869,-615273.5
False,False,0.7467741935483869,-762867.5
False,False,0.7061290322580644,-733007.0
True,False,0.7467741935483869,-714401.5
False,False,0.7467741935483869,-937451.0
True,True,0.7467741935483869,-659045.0
False,False,0.7467741935483869,-700145.0
False,False,0.7467741935483869,-674296.5
False,False,0.7467741935483869,-702224.5
True,True,0.7467741935483869,-633707.5
True,False,0.7569354838709677,-650384.5
True,False,0.7162903225806451,-627567.5
True,True,0.7467741935483869,-932637.0
True,False,0.7569354838709677,-623877.0
False,False,0.7467741935483869,-851774.0
True,False,0.7569354838709677,-774812.5
True,False,0.7569354838709677,-716036.0
True,False,0.7569354838709677,-732135.0
True,True,0.7569354838709677,-971860.5
False,False,0.7467741935483869,-764480.0
True,True,0.7162903225806451,-679462.5
False,False,0.7467741935483869,-673250.5
True,True,0.7569354838709677,-682915.5
True,True,0.7569354838709677,-650558.5
True,False,0.7569354838709677,-695830.0
True,True,0.7569354838709677,-649298.0
False,False,0.7569354838709677,-650388.0
True,True,0.7569354838709677,-695787.5
True,False,0.7569354838709677,-960568.5
False,False,0.7569354838709677,-667900.0
True,False,0.7569354838709677,-679134.5
False,False,0.7162903225806451,-685861.5
False,False,0.7569354838709677,-666234.0
False,False,0.7569354838709677,-713903.5
True,True,0.7569354838709677,-964175.0
True,False,0.7670967741935483,-672372.0
False,False,0.7569354838709677,-694080.0
True,True,0.7569354838709677,-708500.0
True,True,0.7569354838709677,-648468.5
True,False,0.7670967741935483,-711208.5
True,False,0.7264516129032257,-608888.5
True,False,0.7670967741935483,-625585.5
False,False,0.7569354838709677,-949857.5
True,False,0.7670967741935483,-633464.5
True,True,0.7670967741935483,-648894.0
True,False,0.7670967741935483,-678492.5
False,False,0.7569354838709677,-700988.0
False,False,0.7569354838709677,-683402.0
True,True,0.7670967741935483,-663877.5
True,True,0.7264516129032257,-708007.0
True,True,0.7670967741935483,-665934.0
True,False,0.7670967741935483,-615994.0
True,True,0.7670967741935483,-965824.0
False,False,0.7670967741935483,-693485.5
True,True,0.7670967741935483,-732625.5
False,False,0.7670967741935483,-673963.5
True,False,0.7670967741935483,-699387.0
True,False,0.7670967741935483,-700710.0
False,False,0.7264516129032257,-709967.0
False,False,0.7670967741935483,-685023.0
True,True,0.7670967741935483,-678988.0
False,False,0.7670967741935483,-743328.5
True,False,0.7772580645161289,-669795.5
False,False,0.7670967741935483,-691766.0
True,False,0.7772580645161289,-651956.5
True,True,0.7670967741935483,-978357.0
True,True,0.7670967741935483,-950698.5
True,False,0.7366129032258064,-615296.5
True,False,0.7772580645161289,-908628.0
False,False,0.7670967741935483,-974686.5
True,True,0.7772580645161289,-636413.0
True,False,0.7772580645161289,-647855.0
True,False,0.7772580645161289,-647449.5
True,True,0.7772580645161289,-733471.5
False,False,0.7670967741935483,-661259.0
True,True,0.7366129032258064,-644509.5
False,False,0.7670967741935483,-670243.0
True,True,0.7772580645161289,-679735.5
True,False,0.7772580645161289,-600250.0
False,False,0.7772580645161289,-935982.5
True,True,0.7772580645161289,-721452.0
False,False,0.7772580645161289,-697141.5
True,True,0.7772580645161289,-655848.0
False,False,0.7366129032258064,-659540.0
True,False,0.7772580645161289,-633839.5
True,False,0.7772580645161289,-601727.0
False,False,0.7772580645161289,-742271.5
True,True,0.7772580645161289,-632480.0
True,False,0.7874193548387096,-706279.5
True,False,0.7874193548387096,-705371.0
False,False,0.7772580645161289,-669621.5
False,False,0.7772580645161289,-726860.0
True,False,0.7467741935483869,-679708.5
True,True,0.7772580645161289,-969941.5
True,True,0.7772580645161289,-953659.5
False,False,0.7772580645161289,-680464.5
True,True,0.7874193548387096,-694476.0
True,True,0.7874193548387096,-662440.0
True,False,0.7874193548387096,-974682.0
True,False,0.7874193548387096,-682435.0
True,False,0.7874193548387096,-786491.0
True,True,0.7467741935483869,-672968.5
False,False,0.7772580645161289,-671344.5
False,False,0.7772580645161289,-687451.0
True,False,0.7874193548387096,-635104.5
False,False,0.7874193548387096,-678236.5
False,False,0.7874193548387096,-725379.5
True,True,0.7874193548387096,-656098.0
True,True,0.7874193548387096,-956121.5
True,True,0.7874193548387096,-660177.0
False,False,0.7467741935483869,-769899.0
True,False,0.7874193548387096,-688484.0
True,False,0.7874193548387096,-635556.0
True,True,0.7874193548387096,-975774.5
True,False,0.7975806451612902,-748361.5
True,False,0.7975806451612902,-683216.0
False,False,0.7874193548387096,-974563.5
False,False,0.7874193548387096,-680887.5
False,False,0.7874193548387096,-662091.5
True,False,0.7569354838709677,-656986.0
True,True,0.7874193548387096,-751118.0
True,True,0.7874193548387096,-966572.0
False,False,0.7874193548387096,-748748.0
True,True,0.7975806451612902,-960787.5
True,True,0.7975806451612902,-678610.0
True,False,0.7975806451612902,-969891.5
True,False,0.7975806451612902,-626431.0
True,False,0.7975806451612902,-865390.0
True,True,0.7569354838709677,-638387.0
False,False,0.7874193548387096,-739003.0
False,False,0.7874193548387096,-966065.0
True,False,0.7975806451612902,-748467.0
False,False,0.7975806451612902,-975172.5
False,False,0.7975806451612902,-699883.0
True,True,0.7975806451612902,-982048.0
True,True,0.7975806451612902,-981929.0
True,True,0.7975806451612902,-654862.5
False,False,0.7569354838709677,-687338.0
True,False,0.7975806451612902,-636173.0
True,False,0.7975806451612902,-684294.0
True,False,0.8077419354838709,-691526.0
True,False,0.8077419354838709,-962636.5
True,True,0.7975806451612902,-676639.0
False,False,0.7975806451612902,-682184.5
False,False,0.7975806451612902,-688196.5
False,False,0.7975806451612902,-703162.5
True,False,0.7670967741935483,-706666.5
True,True,0.7975806451612902,-976410.0
True,True,0.7975806451612902,-751058.5
True,True,0.8077419354838709,-743444.5
False,False,0.7975806451612902,-679351.5
True,True,0.8077419354838709,-620670.5
True,False,0.8077419354838709,-710467.0
True,False,0.8077419354838709,-610583.5
True,True,0.7670967741935483,-663624.5
True,False,0.8077419354838709,-671875.5
False,False,0.7975806451612902,-681684.0
False,False,0.8077419354838709,-681061.5
False,False,0.7975806451612902,-670362.0
True,False,0.8077419354838709,-863206.0
True,True,0.8077419354838709,-965632.5
True,True,0.8077419354838709,-638011.0
False,False,0.8077419354838709,-972989.0
False,False,0.7670967741935483,-656729.0
True,True,0.8077419354838709,-984265.5
True,False,0.8077419354838709,-720800.0
True,False,0.8077419354838709,-664954.0
True,False,0.8179032258064515,-677011.5
False,False,0.8077419354838709,-732445.5
True,True,0.8077419354838709,-827062.5
False,False,0.8077419354838709,-687448.0
True,False,0.8179032258064515,-975533.5
True,False,0.7772580645161289,-657825.0
False,False,0.8077419354838709,-663965.5
True,True,0.8077419354838709,-673714.5
True,True,0.8179032258064515,-963747.5
False,False,0.8077419354838709,-679464.0
True,False,0.8179032258064515,-691148.5
True,True,0.8077419354838709,-972483.0
True,False,0.8179032258064515,-975377.5
True,True,0.8179032258064515,-971468.0
True,True,0.7772580645161289,-681676.5
False,False,0.8077419354838709,-693248.5
True,False,0.8179032258064515,-631264.5
False,False,0.8179032258064515,-941975.5
False,False,0.8077419354838709,-959331.5
True,True,0.8179032258064515,-661290.0
True,False,0.8179032258064515,-631991.0
False,False,0.8179032258064515,-979969.5
True,True,0.8179032258064515,-654496.5
False,False,0.7772580645161289,-715920.5
True,False,0.8179032258064515,-940007.0
True,True,0.8179032258064515,-981678.0
True,False,0.8280645161290321,-600995.5
True,False,0.8179032258064515,-658561.0
False,False,0.8179032258064515,-708494.0
True,True,0.8179032258064515,-973332.0
True,False,0.8280645161290321,-625612.0
True,False,0.7874193548387096,-639368.0
True,True,0.8179032258064515,-964365.0
False,False,0.8179032258064515,-977623.5
False,False,0.8179032258064515,-720678.0
True,True,0.8280645161290321,-983781.0
True,True,0.8179032258064515,-646503.5
True,False,0.8280645161290321,-673369.0
False,False,0.8179032258064515,-719582.5
True,True,0.7874193548387096,-647487.5
False,False,0.8179032258064515,-953467.0
True,True,0.8280645161290321,-963411.0
True,False,0.8280645161290321,-694990.0
True,False,0.8280645161290321,-932168.0
False,False,0.8280645161290321,-976140.5
True,True,0.8280645161290321,-970136.5
False,False,0.8179032258064515,-699639.5
True,False,0.8280645161290321,-819202.0
False,False,0.7874193548387096,-711330.0
False,False,0.8280645161290321,-971733.5
True,True,0.8280645161290321,-974296.5
True,True,0.8280645161290321,-631246.0
True,False,0.8280645161290321,-990543.0
True,False,0.8382258064516128,-968689.5
False,False,0.8280645161290321,-983291.0
True,False,0.8280645161290321,-617594.5
True,True,0.8280645161290321,-970993.0
True,False,0.7975806451612902,-736095.5
True,False,0.8382258064516128,-980691.5
False,False,0.8280645161290321,-985367.0
True,True,0.8280645161290321,-969877.0
False,False,0.8280645161290321,-969680.5
True,True,0.8382258064516128,-951335.0
False,False,0.8280645161290321,-710268.5
True,False,0.8382258064516128,-616298.0
True,True,0.8280645161290321,-971845.5
True,True,0.7975806451612902,-705050.5
True,True,0.8382258064516128,-633954.5
True,False,0.8382258064516128,-687203.5
True,False,0.8382258064516128,-656048.5
False,False,0.8280645161290321,-977990.5
False,False,0.8382258064516128,-661449.0
True,False,0.8382258064516128,-624927.5
True,True,0.8382258064516128,-654134.5
False,False,0.8280645161290321,-670763.5
False,False,0.7975806451612902,-661683.5
False,False,0.8382258064516128,-990426.0
True,True,0.8382258064516128,-950122.5
True,True,0.8382258064516128,-980197.5
True,False,0.8382258064516128,-680113.5
True,False,0.8483870967741933,-712126.0
False,False,0.8382258064516128,-941606.5
True,False,0.8077419354838709,-648844.5
True,True,0.8382258064516128,-673323.5
True,False,0.8382258064516128,-886250.5
True,False,0.8483870967741933,-726246.0
False,False,0.8382258064516128,-979101.5
False,False,0.8382258064516128,-677008.0
True,True,0.8382258064516128,-974911.0
True,True,0.8483870967741933,-967559.0
True,False,0.8483870967741933,-681189.0
True,True,0.8077419354838709,-655113.0
False,False,0.8382258064516128,-693598.0
True,True,0.8382258064516128,-967565.5
True,True,0.8483870967741933,-968412.0
True,False,0.8483870967741933,-968524.0
True,False,0.8483870967741933,-974852.0
False,False,0.8382258064516128,-993841.5
False,False,0.8483870967741933,-689550.5
True,True,0.8483870967741933,-683640.5
False,False,0.8382258064516128,-983790.0
False,False,0.8077419354838709,-696191.5
True,False,0.8483870967741933,-752422.5
False,False,0.8483870967741933,-976532.0
True,True,0.8483870967741933,-973926.0
True,True,0.8483870967741933,-681187.0
True,False,0.8483870967741933,-966555.5
True,False,0.8585483870967741,-970135.5
False,False,0.8483870967741933,-707153.0
True,False,0.8179032258064515,-697465.0
True,True,0.8483870967741933,-661755.5
True,False,0.8483870967741933,-641829.0
False,False,0.8483870967741933,-965473.0
True,False,0.8585483870967741,-636664.5
False,False,0.8483870967741933,-962038.0
True,True,0.8483870967741933,-968574.0
True,True,0.8585483870967741,-646624.5
True,False,0.8585483870967741,-641239.0
False,False,0.8483870967741933,-968529.5
True,True,0.8179032258064515,-944792.0
True,False,0.8585483870967741,-902468.0
True,True,0.8483870967741933,-972292.5
True,True,0.8585483870967741,-984617.5
True,False,0.8585483870967741,-700874.5
False,False,0.8483870967741933,-978114.0
False,False,0.8585483870967741,-969978.0
True,True,0.8585483870967741,-991648.5
True,False,0.8585483870967741,-973950.0
False,False,0.8179032258064515,-690368.0
False,False,0.8483870967741933,-971489.5
False,False,0.8585483870967741,-980821.5
True,True,0.8585483870967741,-643798.0
True,True,0.8585483870967741,-973407.0
True,False,0.8585483870967741,-983484.0
True,False,0.8687096774193548,-665705.0
False,False,0.8585483870967741,-688182.0
True,True,0.8585483870967741,-968420.0
True,False,0.8280645161290321,-617717.0
False,False,0.8585483870967741,-977765.0
True,False,0.8585483870967741,-712081.0
True,False,0.8687096774193548,-712110.0
False,False,0.8585483870967741,-981431.0
True,True,0.8687096774193548,-977887.0
True,True,0.8585483870967741,-979128.5
True,False,0.8687096774193548,-800864.5
False,False,0.8585483870967741,-988825.5
True,True,0.8280645161290321,-661014.5
True,True,0.8687096774193548,-991064.0
True,False,0.8687096774193548,-981808.0
